state,date,division,index
Melaka,12/1/2022,overall,126.2
Melaka,1/1/2023,overall,126.5
Melaka,2/1/2023,overall,126.7
Melaka,3/1/2023,overall,126.8
Melaka,4/1/2023,overall,127
Melaka,5/1/2023,overall,127.1
Melaka,6/1/2023,overall,127.2
Melaka,7/1/2023,overall,127.3
Melaka,8/1/2023,overall,127.4
Melaka,9/1/2023,overall,127.4
Melaka,10/1/2023,overall,127.5
Melaka,11/1/2023,overall,127.4
Melaka,12/1/2023,overall,127.6
Melaka,1/1/2024,overall,127.8
Melaka,2/1/2024,overall,128.3
Melaka,3/1/2024,overall,128.2
Melaka,4/1/2024,overall,128.4
Melaka,5/1/2024,overall,128.7
Melaka,6/1/2024,overall,128.9
Melaka,7/1/2024,overall,129.1
Melaka,8/1/2024,overall,129.2
Melaka,9/1/2024,overall,129.1
Melaka,10/1/2024,overall,129.5
Melaka,11/1/2024,overall,129.4
Melaka,12/1/2024,overall,129.7
Melaka,1/1/2025,overall,130
Melaka,2/1/2025,overall,130.4
Melaka,3/1/2025,overall,130.3
Melaka,4/1/2025,overall,130.4
Melaka,5/1/2025,overall,130.6
Melaka,6/1/2025,overall,130.6
Melaka,7/1/2025,overall,130.8
Melaka,8/1/2025,overall,130.9
Melaka,9/1/2025,overall,131.4
Melaka,10/1/2025,overall,131.3
Melaka,11/1/2025,overall,131.1
Melaka,12/1/2025,overall,131.5
Melaka,1/1/2026,overall,131.8
Melaka,2/1/2026,overall,132.2
Melaka,3/1/2026,overall,132.4
Negeri Sembilan,1/1/2010,overall,99.3
Negeri Sembilan,2/1/2010,overall,99.3
Negeri Sembilan,3/1/2010,overall,99.2
Negeri Sembilan,4/1/2010,overall,99.3
Negeri Sembilan,5/1/2010,overall,99.5
Negeri Sembilan,6/1/2010,overall,99.7
Negeri Sembilan,7/1/2010,overall,99.9
Negeri Sembilan,8/1/2010,overall,100.3
Negeri Sembilan,9/1/2010,overall,100.3
Negeri Sembilan,10/1/2010,overall,100.7
Negeri Sembilan,11/1/2010,overall,101
Negeri Sembilan,12/1/2010,overall,101.5
Negeri Sembilan,1/1/2011,overall,102.1
Negeri Sembilan,2/1/2011,overall,102.8
Negeri Sembilan,3/1/2011,overall,102.8
Negeri Sembilan,4/1/2011,overall,103.2
Negeri Sembilan,5/1/2011,overall,103.5
Negeri Sembilan,6/1/2011,overall,103.8
Negeri Sembilan,7/1/2011,overall,104.1
Negeri Sembilan,8/1/2011,overall,104.2
Negeri Sembilan,9/1/2011,overall,104.4
Negeri Sembilan,10/1/2011,overall,104.7
Negeri Sembilan,11/1/2011,overall,104.6
Negeri Sembilan,12/1/2011,overall,104.7
Negeri Sembilan,1/1/2012,overall,104.9
Negeri Sembilan,2/1/2012,overall,104.8
Negeri Sembilan,3/1/2012,overall,104.6
Negeri Sembilan,4/1/2012,overall,104.6
Negeri Sembilan,5/1/2012,overall,104.8
Negeri Sembilan,6/1/2012,overall,105.1
Negeri Sembilan,7/1/2012,overall,105
Negeri Sembilan,8/1/2012,overall,105.1
Negeri Sembilan,9/1/2012,overall,105.3
Negeri Sembilan,10/1/2012,overall,105.5
Negeri Sembilan,11/1/2012,overall,105.5
Negeri Sembilan,12/1/2012,overall,105.6
Negeri Sembilan,1/1/2013,overall,106
Negeri Sembilan,2/1/2013,overall,106.4
Negeri Sembilan,3/1/2013,overall,106.5
Negeri Sembilan,4/1/2013,overall,106.5
Negeri Sembilan,5/1/2013,overall,106.7
Negeri Sembilan,6/1/2013,overall,106.8
Negeri Sembilan,7/1/2013,overall,107
Negeri Sembilan,8/1/2013,overall,107
Negeri Sembilan,9/1/2013,overall,108.2
Negeri Sembilan,10/1/2013,overall,108.5
Negeri Sembilan,11/1/2013,overall,108.8
Negeri Sembilan,12/1/2013,overall,109.2
Negeri Sembilan,1/1/2014,overall,109.5
Negeri Sembilan,2/1/2014,overall,109.5
Negeri Sembilan,3/1/2014,overall,109.6
Negeri Sembilan,4/1/2014,overall,109.7
Negeri Sembilan,5/1/2014,overall,109.8
Negeri Sembilan,6/1/2014,overall,110
Negeri Sembilan,7/1/2014,overall,110.1
Negeri Sembilan,8/1/2014,overall,110.5
Negeri Sembilan,9/1/2014,overall,110.7
Negeri Sembilan,10/1/2014,overall,111.6
Negeri Sembilan,11/1/2014,overall,112.1
Negeri Sembilan,12/1/2014,overall,112.1
Negeri Sembilan,1/1/2015,overall,110.8
Negeri Sembilan,2/1/2015,overall,109.8
Negeri Sembilan,3/1/2015,overall,111.1
Negeri Sembilan,4/1/2015,overall,112.1
Negeri Sembilan,5/1/2015,overall,112.5
Negeri Sembilan,6/1/2015,overall,113.4
Negeri Sembilan,7/1/2015,overall,114.4
Negeri Sembilan,8/1/2015,overall,114.3
Negeri Sembilan,9/1/2015,overall,114.1
Negeri Sembilan,10/1/2015,overall,114.6
Negeri Sembilan,11/1/2015,overall,115.4
Negeri Sembilan,12/1/2015,overall,115.4
Negeri Sembilan,1/1/2016,overall,114.9
Negeri Sembilan,2/1/2016,overall,114.7
Negeri Sembilan,3/1/2016,overall,113.9
Negeri Sembilan,4/1/2016,overall,114.5
Negeri Sembilan,5/1/2016,overall,114.7
Negeri Sembilan,6/1/2016,overall,115
Negeri Sembilan,7/1/2016,overall,115.4
Negeri Sembilan,8/1/2016,overall,115.9
Negeri Sembilan,9/1/2016,overall,115.5
Negeri Sembilan,10/1/2016,overall,116
Negeri Sembilan,11/1/2016,overall,117.2
Negeri Sembilan,12/1/2016,overall,117.2
Negeri Sembilan,1/1/2017,overall,118.7
Negeri Sembilan,2/1/2017,overall,120.6
Negeri Sembilan,3/1/2017,overall,120.4
Negeri Sembilan,4/1/2017,overall,120
Negeri Sembilan,5/1/2017,overall,119.6
Negeri Sembilan,6/1/2017,overall,119.3
Negeri Sembilan,7/1/2017,overall,119.2
Negeri Sembilan,8/1/2017,overall,120.3
Negeri Sembilan,9/1/2017,overall,120.8
Negeri Sembilan,10/1/2017,overall,120.6
Negeri Sembilan,11/1/2017,overall,121.5
Negeri Sembilan,12/1/2017,overall,121.7
Negeri Sembilan,1/1/2018,overall,122
Negeri Sembilan,2/1/2018,overall,122.2
Negeri Sembilan,3/1/2018,overall,121.7
Negeri Sembilan,4/1/2018,overall,121.6
Negeri Sembilan,5/1/2018,overall,121.7
Negeri Sembilan,6/1/2018,overall,120.6
Negeri Sembilan,7/1/2018,overall,120.8
Negeri Sembilan,8/1/2018,overall,121
Negeri Sembilan,9/1/2018,overall,121.7
Negeri Sembilan,10/1/2018,overall,121.9
Negeri Sembilan,11/1/2018,overall,122.2
Negeri Sembilan,12/1/2018,overall,122.2
Negeri Sembilan,1/1/2019,overall,121.5
Negeri Sembilan,2/1/2019,overall,121.9
Negeri Sembilan,3/1/2019,overall,122.1
Negeri Sembilan,4/1/2019,overall,122.2
Negeri Sembilan,5/1/2019,overall,122.4
Negeri Sembilan,6/1/2019,overall,122.3
Negeri Sembilan,7/1/2019,overall,122.5
Negeri Sembilan,8/1/2019,overall,122.8
Negeri Sembilan,9/1/2019,overall,122.8
Negeri Sembilan,10/1/2019,overall,123
Negeri Sembilan,11/1/2019,overall,123.1
Negeri Sembilan,12/1/2019,overall,123.2
Negeri Sembilan,1/1/2020,overall,123.4
Negeri Sembilan,2/1/2020,overall,123.3
Negeri Sembilan,3/1/2020,overall,121.4
Negeri Sembilan,4/1/2020,overall,117.7
Negeri Sembilan,5/1/2020,overall,118
Negeri Sembilan,6/1/2020,overall,119.4
Negeri Sembilan,7/1/2020,overall,120.3
Negeri Sembilan,8/1/2020,overall,120.5
Negeri Sembilan,9/1/2020,overall,120.5
Negeri Sembilan,10/1/2020,overall,120.5
Negeri Sembilan,11/1/2020,overall,120.1
Negeri Sembilan,12/1/2020,overall,120.9
Negeri Sembilan,1/1/2021,overall,122.8
Negeri Sembilan,2/1/2021,overall,123.2
Negeri Sembilan,3/1/2021,overall,123.6
Negeri Sembilan,4/1/2021,overall,123.6
Negeri Sembilan,5/1/2021,overall,123.6
Negeri Sembilan,6/1/2021,overall,123.6
Negeri Sembilan,7/1/2021,overall,122.8
Negeri Sembilan,8/1/2021,overall,122.9
Negeri Sembilan,9/1/2021,overall,123.2
Negeri Sembilan,10/1/2021,overall,124.3
Negeri Sembilan,11/1/2021,overall,124.6
Negeri Sembilan,12/1/2021,overall,124.9
Negeri Sembilan,1/1/2022,overall,125
Negeri Sembilan,2/1/2022,overall,125.4
Negeri Sembilan,3/1/2022,overall,125.6
Negeri Sembilan,4/1/2022,overall,125.8
Negeri Sembilan,5/1/2022,overall,126.4
Negeri Sembilan,6/1/2022,overall,127.2
Negeri Sembilan,7/1/2022,overall,127.5
Negeri Sembilan,8/1/2022,overall,127.7
Negeri Sembilan,9/1/2022,overall,127.9
Negeri Sembilan,10/1/2022,overall,128.1
Negeri Sembilan,11/1/2022,overall,128.5
Negeri Sembilan,12/1/2022,overall,128.7
Negeri Sembilan,1/1/2023,overall,128.9
Negeri Sembilan,2/1/2023,overall,129.2
Negeri Sembilan,3/1/2023,overall,129.2
Negeri Sembilan,4/1/2023,overall,129.2
Negeri Sembilan,5/1/2023,overall,129.3
Negeri Sembilan,6/1/2023,overall,129.5
Negeri Sembilan,7/1/2023,overall,129.5
Negeri Sembilan,8/1/2023,overall,129.7
Negeri Sembilan,9/1/2023,overall,129.6
Negeri Sembilan,10/1/2023,overall,129.8
Negeri Sembilan,11/1/2023,overall,129.7
Negeri Sembilan,12/1/2023,overall,130
Negeri Sembilan,1/1/2024,overall,130.1
Negeri Sembilan,2/1/2024,overall,130.5
Negeri Sembilan,3/1/2024,overall,130.4
Negeri Sembilan,4/1/2024,overall,130.5
Negeri Sembilan,5/1/2024,overall,130.8
Negeri Sembilan,6/1/2024,overall,131.1
Negeri Sembilan,7/1/2024,overall,131.2
Negeri Sembilan,8/1/2024,overall,131.6
Negeri Sembilan,9/1/2024,overall,131.5
Negeri Sembilan,10/1/2024,overall,131.7
Negeri Sembilan,11/1/2024,overall,131.6
Negeri Sembilan,12/1/2024,overall,131.8
Negeri Sembilan,1/1/2025,overall,132.1
Negeri Sembilan,2/1/2025,overall,132.4
Negeri Sembilan,3/1/2025,overall,132.6
Negeri Sembilan,4/1/2025,overall,132.7
Negeri Sembilan,5/1/2025,overall,132.9
Negeri Sembilan,6/1/2025,overall,133.2
Negeri Sembilan,7/1/2025,overall,133.1
Negeri Sembilan,8/1/2025,overall,133.5
Negeri Sembilan,9/1/2025,overall,134
Negeri Sembilan,10/1/2025,overall,133.9
Negeri Sembilan,11/1/2025,overall,134.1
Negeri Sembilan,12/1/2025,overall,134.7
Negeri Sembilan,1/1/2026,overall,134.7
Negeri Sembilan,2/1/2026,overall,135
Negeri Sembilan,3/1/2026,overall,135.5
Pahang,1/1/2010,overall,99.4
Pahang,2/1/2010,overall,99.3
Pahang,3/1/2010,overall,99.3
Pahang,4/1/2010,overall,99.4
Pahang,5/1/2010,overall,99.8
Pahang,6/1/2010,overall,99.9
Pahang,7/1/2010,overall,100.1
Pahang,8/1/2010,overall,100.3
Pahang,9/1/2010,overall,100.2
Pahang,10/1/2010,overall,100.4
Pahang,11/1/2010,overall,100.6
Pahang,12/1/2010,overall,101.2
Pahang,1/1/2011,overall,101.6
Pahang,2/1/2011,overall,102
Pahang,3/1/2011,overall,102.1
Pahang,4/1/2011,overall,102.5
Pahang,5/1/2011,overall,102.8
Pahang,6/1/2011,overall,103.1
Pahang,7/1/2011,overall,103.3
Pahang,8/1/2011,overall,103.4
Pahang,9/1/2011,overall,103.6
Pahang,10/1/2011,overall,104
Pahang,11/1/2011,overall,104
Pahang,12/1/2011,overall,104.2
Pahang,1/1/2012,overall,104.4
Pahang,2/1/2012,overall,104.4
Pahang,3/1/2012,overall,104.4
Pahang,4/1/2012,overall,104.4
Pahang,5/1/2012,overall,104.8
Pahang,6/1/2012,overall,104.9
Pahang,7/1/2012,overall,105
Pahang,8/1/2012,overall,105
Pahang,9/1/2012,overall,105.3
Pahang,10/1/2012,overall,105.4
Pahang,11/1/2012,overall,105.8
Pahang,12/1/2012,overall,105.8
Pahang,1/1/2013,overall,106.4
Pahang,2/1/2013,overall,106.4
Pahang,3/1/2013,overall,106.7
Pahang,4/1/2013,overall,106.6
Pahang,5/1/2013,overall,106.9
Pahang,6/1/2013,overall,106.8
Pahang,7/1/2013,overall,107
Pahang,8/1/2013,overall,107
Pahang,9/1/2013,overall,108.2
Pahang,10/1/2013,overall,108.6
Pahang,11/1/2013,overall,108.9
Pahang,12/1/2013,overall,109.5
Pahang,1/1/2014,overall,109.9
Pahang,2/1/2014,overall,110.1
Pahang,3/1/2014,overall,110.2
Pahang,4/1/2014,overall,110.3
Pahang,5/1/2014,overall,110.4
Pahang,6/1/2014,overall,110.4
Pahang,7/1/2014,overall,110.3
Pahang,8/1/2014,overall,110.5
Pahang,9/1/2014,overall,110.5
Pahang,10/1/2014,overall,111.2
Pahang,11/1/2014,overall,111.6
Pahang,12/1/2014,overall,111.6
Pahang,1/1/2015,overall,110.7
Pahang,2/1/2015,overall,109.6
Pahang,3/1/2015,overall,110.6
Pahang,4/1/2015,overall,111.6
Pahang,5/1/2015,overall,111.9
Pahang,6/1/2015,overall,112.6
Pahang,7/1/2015,overall,113.2
Pahang,8/1/2015,overall,113.2
Pahang,9/1/2015,overall,113
Pahang,10/1/2015,overall,113.6
Pahang,11/1/2015,overall,114.2
Pahang,12/1/2015,overall,114.4
Pahang,1/1/2016,overall,114
Pahang,2/1/2016,overall,113.9
Pahang,3/1/2016,overall,113.3
Pahang,4/1/2016,overall,113.7
Pahang,5/1/2016,overall,113.9
Pahang,6/1/2016,overall,114.1
Pahang,7/1/2016,overall,114.5
Pahang,8/1/2016,overall,114.8
Pahang,9/1/2016,overall,114.5
Pahang,10/1/2016,overall,114.7
Pahang,11/1/2016,overall,115.9
Pahang,12/1/2016,overall,115.8
Pahang,1/1/2017,overall,116.8
Pahang,2/1/2017,overall,118.3
Pahang,3/1/2017,overall,118.1
Pahang,4/1/2017,overall,117.8
Pahang,5/1/2017,overall,117.5
Pahang,6/1/2017,overall,117.2
Pahang,7/1/2017,overall,117.2
Pahang,8/1/2017,overall,118.1
Pahang,9/1/2017,overall,118.3
Pahang,10/1/2017,overall,118.3
Pahang,11/1/2017,overall,118.9
Pahang,12/1/2017,overall,119.2
Pahang,1/1/2018,overall,119.5
Pahang,2/1/2018,overall,119.3
Pahang,3/1/2018,overall,118.9
Pahang,4/1/2018,overall,118.8
Pahang,5/1/2018,overall,119
Pahang,6/1/2018,overall,117.8
Pahang,7/1/2018,overall,118
Pahang,8/1/2018,overall,118.1
Pahang,9/1/2018,overall,118.3
Pahang,10/1/2018,overall,118.7
Pahang,11/1/2018,overall,118.8
Pahang,12/1/2018,overall,119.1
Pahang,1/1/2019,overall,118.2
Pahang,2/1/2019,overall,118.4
Pahang,3/1/2019,overall,118.7
Pahang,4/1/2019,overall,118.6
Pahang,5/1/2019,overall,118.9
Pahang,6/1/2019,overall,118.8
Pahang,7/1/2019,overall,119
Pahang,8/1/2019,overall,119.1
Pahang,9/1/2019,overall,119.1
Pahang,10/1/2019,overall,119.6
Pahang,11/1/2019,overall,119.7
Pahang,12/1/2019,overall,119.9
Pahang,1/1/2020,overall,120
Pahang,2/1/2020,overall,120.2
Pahang,3/1/2020,overall,118.6
Pahang,4/1/2020,overall,114.9
Pahang,5/1/2020,overall,115.2
Pahang,6/1/2020,overall,116.8
Pahang,7/1/2020,overall,117.5
Pahang,8/1/2020,overall,117.5
Pahang,9/1/2020,overall,117.5
Pahang,10/1/2020,overall,117.5
Pahang,11/1/2020,overall,117.2
Pahang,12/1/2020,overall,118.3
Pahang,1/1/2021,overall,120.1
Pahang,2/1/2021,overall,120.4
Pahang,3/1/2021,overall,120.9
Pahang,4/1/2021,overall,121.3
Pahang,5/1/2021,overall,121.1
Pahang,6/1/2021,overall,121.3
Pahang,7/1/2021,overall,120.4
Pahang,8/1/2021,overall,120.3
Pahang,9/1/2021,overall,120.8
Pahang,10/1/2021,overall,121.8
Pahang,11/1/2021,overall,122
Pahang,12/1/2021,overall,122.5
Pahang,1/1/2022,overall,122.6
Pahang,2/1/2022,overall,122.7
Pahang,3/1/2022,overall,123.1
Pahang,4/1/2022,overall,123.3
Pahang,5/1/2022,overall,123.9
Pahang,6/1/2022,overall,124.5
Pahang,7/1/2022,overall,125.1
Pahang,8/1/2022,overall,125.4
Pahang,9/1/2022,overall,125.8
Pahang,10/1/2022,overall,126.2
Pahang,11/1/2022,overall,126.7
Pahang,12/1/2022,overall,126.9
Pahang,1/1/2023,overall,127.2
Pahang,2/1/2023,overall,127.6
Pahang,3/1/2023,overall,127.7
Pahang,4/1/2023,overall,127.6
Pahang,5/1/2023,overall,127.8
Pahang,6/1/2023,overall,128.1
Pahang,7/1/2023,overall,128.3
Pahang,8/1/2023,overall,128.2
Pahang,9/1/2023,overall,128.3
Pahang,10/1/2023,overall,128.3
Pahang,11/1/2023,overall,128.4
Pahang,12/1/2023,overall,128.7
Pahang,1/1/2024,overall,129.4
Pahang,2/1/2024,overall,130.6
Pahang,3/1/2024,overall,130.4
Pahang,4/1/2024,overall,130.6
Pahang,5/1/2024,overall,131.1
Pahang,6/1/2024,overall,131.5
Pahang,7/1/2024,overall,131.6
Pahang,8/1/2024,overall,131.8
Pahang,9/1/2024,overall,131.7
Pahang,10/1/2024,overall,131.7
Pahang,11/1/2024,overall,131.5
Pahang,12/1/2024,overall,131.6
Pahang,1/1/2025,overall,131.9
Pahang,2/1/2025,overall,132
Pahang,3/1/2025,overall,131.9
Pahang,4/1/2025,overall,131.9
Pahang,5/1/2025,overall,132
Pahang,6/1/2025,overall,132.4
Pahang,7/1/2025,overall,132.7
Pahang,8/1/2025,overall,133.2
Pahang,9/1/2025,overall,133.5
Pahang,10/1/2025,overall,133.4
Pahang,11/1/2025,overall,133.4
Pahang,12/1/2025,overall,134
Pahang,1/1/2026,overall,134.4
Pahang,2/1/2026,overall,134.8
Pahang,3/1/2026,overall,135.2
Perak,1/1/2010,overall,99.4
Perak,2/1/2010,overall,99.4
Perak,3/1/2010,overall,99.4
Perak,4/1/2010,overall,99.4
Perak,5/1/2010,overall,99.6
Perak,6/1/2010,overall,99.7
Perak,7/1/2010,overall,100
Perak,8/1/2010,overall,100.3
Perak,9/1/2010,overall,100.3
Perak,10/1/2010,overall,100.5
Perak,11/1/2010,overall,100.8
Perak,12/1/2010,overall,101.2
Perak,1/1/2011,overall,101.8
Perak,2/1/2011,overall,102.2
Perak,3/1/2011,overall,102.3
Perak,4/1/2011,overall,102.5
Perak,5/1/2011,overall,102.8
Perak,6/1/2011,overall,103
Perak,7/1/2011,overall,103.2
Perak,8/1/2011,overall,103.3
Perak,9/1/2011,overall,103.5
Perak,10/1/2011,overall,103.8
Perak,11/1/2011,overall,103.8
Perak,12/1/2011,overall,103.9
Perak,1/1/2012,overall,104.2
Perak,2/1/2012,overall,104
Perak,3/1/2012,overall,104
Perak,4/1/2012,overall,103.8
Perak,5/1/2012,overall,104
Perak,6/1/2012,overall,104.2
Perak,7/1/2012,overall,104.1
Perak,8/1/2012,overall,104.1
Perak,9/1/2012,overall,104.5
Perak,10/1/2012,overall,104.7
Perak,11/1/2012,overall,104.8
Perak,12/1/2012,overall,104.7
Perak,1/1/2013,overall,105.1
Perak,2/1/2013,overall,105.4
Perak,3/1/2013,overall,105.4
Perak,4/1/2013,overall,105.4
Perak,5/1/2013,overall,105.6
Perak,6/1/2013,overall,105.7
Perak,7/1/2013,overall,105.9
Perak,8/1/2013,overall,106
Perak,9/1/2013,overall,107.1
Perak,10/1/2013,overall,107.5
Perak,11/1/2013,overall,107.7
Perak,12/1/2013,overall,108
Perak,1/1/2014,overall,108.4
Perak,2/1/2014,overall,108.5
Perak,3/1/2014,overall,108.6
Perak,4/1/2014,overall,108.5
Perak,5/1/2014,overall,108.6
Perak,6/1/2014,overall,108.8
Perak,7/1/2014,overall,108.9
Perak,8/1/2014,overall,109
Perak,9/1/2014,overall,109.1
Perak,10/1/2014,overall,109.9
Perak,11/1/2014,overall,110.2
Perak,12/1/2014,overall,110.1
Perak,1/1/2015,overall,108.9
Perak,2/1/2015,overall,108
Perak,3/1/2015,overall,109.1
Perak,4/1/2015,overall,110.1
Perak,5/1/2015,overall,110.5
Perak,6/1/2015,overall,111.2
Perak,7/1/2015,overall,111.9
Perak,8/1/2015,overall,111.7
Perak,9/1/2015,overall,111.5
Perak,10/1/2015,overall,112.1
Perak,11/1/2015,overall,112.5
Perak,12/1/2015,overall,112.4
Perak,1/1/2016,overall,112.1
Perak,2/1/2016,overall,111.9
Perak,3/1/2016,overall,111.2
Perak,4/1/2016,overall,111.7
Perak,5/1/2016,overall,111.9
Perak,6/1/2016,overall,112
Perak,7/1/2016,overall,112.3
Perak,8/1/2016,overall,112.6
Perak,9/1/2016,overall,112.3
Perak,10/1/2016,overall,112.7
Perak,11/1/2016,overall,113.7
Perak,12/1/2016,overall,113.7
Perak,1/1/2017,overall,114.9
Perak,2/1/2017,overall,116.3
Perak,3/1/2017,overall,116.1
Perak,4/1/2017,overall,115.7
Perak,5/1/2017,overall,115.4
Perak,6/1/2017,overall,115.1
Perak,7/1/2017,overall,115.2
Perak,8/1/2017,overall,116.1
Perak,9/1/2017,overall,116.5
Perak,10/1/2017,overall,116.4
Perak,11/1/2017,overall,117.1
Perak,12/1/2017,overall,117.3
Perak,1/1/2018,overall,117.6
Perak,2/1/2018,overall,117.6
Perak,3/1/2018,overall,117.1
Perak,4/1/2018,overall,117
Perak,5/1/2018,overall,117.3
Perak,6/1/2018,overall,115.7
Perak,7/1/2018,overall,116
Perak,8/1/2018,overall,116
Perak,9/1/2018,overall,116.4
Perak,10/1/2018,overall,116.8
Perak,11/1/2018,overall,116.9
Perak,12/1/2018,overall,117.1
Perak,1/1/2019,overall,116.7
Perak,2/1/2019,overall,116.9
Perak,3/1/2019,overall,117.2
Perak,4/1/2019,overall,117.2
Perak,5/1/2019,overall,117.3
Perak,6/1/2019,overall,117.4
Perak,7/1/2019,overall,117.6
Perak,8/1/2019,overall,117.8
Perak,9/1/2019,overall,117.8
Perak,10/1/2019,overall,117.9
Perak,11/1/2019,overall,118
Perak,12/1/2019,overall,118.1
Perak,1/1/2020,overall,118.3
Perak,2/1/2020,overall,118.4
Perak,3/1/2020,overall,116.9
Perak,4/1/2020,overall,113.7
Perak,5/1/2020,overall,113.9
Perak,6/1/2020,overall,115.1
Perak,7/1/2020,overall,115.8
Perak,8/1/2020,overall,116
Perak,9/1/2020,overall,115.9
Perak,10/1/2020,overall,115.9
Perak,11/1/2020,overall,115.6
Perak,12/1/2020,overall,116.4
Perak,1/1/2021,overall,118.2
Perak,2/1/2021,overall,118.6
Perak,3/1/2021,overall,118.9
Perak,4/1/2021,overall,119
Perak,5/1/2021,overall,119
Perak,6/1/2021,overall,119.2
Perak,7/1/2021,overall,118.4
Perak,8/1/2021,overall,118.4
Perak,9/1/2021,overall,118.8
Perak,10/1/2021,overall,119.8
Perak,11/1/2021,overall,120.2
Perak,12/1/2021,overall,120.7
Perak,1/1/2022,overall,121.1
Perak,2/1/2022,overall,121.2
Perak,3/1/2022,overall,121.5
Perak,4/1/2022,overall,121.8
Perak,5/1/2022,overall,122.3
Perak,6/1/2022,overall,123
Perak,7/1/2022,overall,123.5
Perak,8/1/2022,overall,123.8
Perak,9/1/2022,overall,123.9
Perak,10/1/2022,overall,124.1
Perak,11/1/2022,overall,124.5
Perak,12/1/2022,overall,124.7
Perak,1/1/2023,overall,125.4
Perak,2/1/2023,overall,125.8
Perak,3/1/2023,overall,125.9
Perak,4/1/2023,overall,126
Perak,5/1/2023,overall,126.2
Perak,6/1/2023,overall,126.3
Perak,7/1/2023,overall,126.5
Perak,8/1/2023,overall,126.7
Perak,9/1/2023,overall,126.8
Perak,10/1/2023,overall,126.8
Perak,11/1/2023,overall,126.9
Perak,12/1/2023,overall,127.1
Perak,1/1/2024,overall,127
Perak,2/1/2024,overall,127.3
Perak,3/1/2024,overall,127.2
Perak,4/1/2024,overall,127.3
Perak,5/1/2024,overall,127.7
Perak,6/1/2024,overall,127.9
Perak,7/1/2024,overall,127.8
Perak,8/1/2024,overall,127.9
Perak,9/1/2024,overall,128
Perak,10/1/2024,overall,128.2
Perak,11/1/2024,overall,128.2
Perak,12/1/2024,overall,128.3
Perak,1/1/2025,overall,128.4
Perak,2/1/2025,overall,128.6
Perak,3/1/2025,overall,128.6
Perak,4/1/2025,overall,128.7
Perak,5/1/2025,overall,128.7
Perak,6/1/2025,overall,128.8
Perak,7/1/2025,overall,128.8
Perak,8/1/2025,overall,128.9
Perak,9/1/2025,overall,129.1
Perak,10/1/2025,overall,128.9
Perak,11/1/2025,overall,128.8
Perak,12/1/2025,overall,129.4
Perak,1/1/2026,overall,129.7
Perak,2/1/2026,overall,129.8
Perak,3/1/2026,overall,130
Perlis,1/1/2010,overall,99
Perlis,2/1/2010,overall,98.9
Perlis,3/1/2010,overall,98.9
Perlis,4/1/2010,overall,98.8
Perlis,5/1/2010,overall,99.4
Perlis,6/1/2010,overall,99.5
Perlis,7/1/2010,overall,99.9
Perlis,8/1/2010,overall,100.7
Perlis,9/1/2010,overall,100.7
Perlis,10/1/2010,overall,100.9
Perlis,11/1/2010,overall,101.3
Perlis,12/1/2010,overall,102
Perlis,1/1/2011,overall,102.5
Perlis,2/1/2011,overall,102.5
Perlis,3/1/2011,overall,103.3
Perlis,4/1/2011,overall,103.6
Perlis,5/1/2011,overall,102.2
Perlis,6/1/2011,overall,102.3
Perlis,7/1/2011,overall,102.5
Perlis,8/1/2011,overall,102.6
Perlis,9/1/2011,overall,102.9
Perlis,10/1/2011,overall,103.3
Perlis,11/1/2011,overall,103.1
Perlis,12/1/2011,overall,103
Perlis,1/1/2012,overall,103
Perlis,2/1/2012,overall,104
Perlis,3/1/2012,overall,103.9
Perlis,4/1/2012,overall,103.9
